name,sub_head,view_count,tel,tag,info,address,Latitude,Longitude
노보텔 앰배서더 강남,"프랑스풍 특1급 호텔로 전세계 400여 개의 노보텔 체인 중 하나로
세계적인 브랜드에 걸맞은 고품격 서비스와 시설을 자랑한다.",977,02-567-1101,"강남구, 서울숙소, 숙박","서울 경제의 중심지인 강남에 위치한 노보텔 앰배서더 강남에는 귀빈실 8개와 안락한 객실 332개 그리고 커피숍, 로비 라운지, 일식당, 펍 레스토랑, 뷔페식당과 함께 세미나, 회의, 칵테일 리셉션 등 모든 종류의 연회를 유치할 수 있는 연회장 4개가 있다. 또한 24시간 이용할 수 있는 비즈니스센터와 호텔 내에 어디서나 이용 가능한 고속 인터넷 무선 랜카드, 첨단 시설을 갖춘 수영장, 골프 레인지, 체련장, 사우나, 에어로빅 룸과 조깅 트랙 등을 갖춘 헬스클럽이 운영되고 있다.
로비에 들어서면 눈앞에 펼쳐지는 로비라운지의 폭포수가 여름에는 시원함을 겨울에는 아름다운 설경을 선사한다. 푹신한 소파에서 커피, 칵테일, 차 등 각종 음료와 함께 다양한 디저트를 골라 드실 수 있으며 간단한 아침식사도 제공하고 있다. 또 낮에는 조용한 분위기에서 비즈니스 만남을, 저녁에는 감미로운 라이브 연주와 함께 아늑한 분위기를 만끽할 수 있다.
서울을 찾은 관광객과 비즈니스맨을 위해 적합하게 설계된 객실들은 세련되고 깨끗한 분위기를 자랑하며 한층 여유롭고 쾌적한 공간으로 품격 있는 서비스를 제공한다. 특히 노보텔 스위트룸의 편안하고 안락한 침실 내의 욕실에는 자쿠지(Jacuzzi)욕조가 있어 업무 후 편안한 휴식을 도와준다. 또한, 24시간 이용 가능한 비즈니스 센터, 호텔 내 어디서나 이용 가능한 초고속 인터넷 무선 랜카드와 최첨단 시설을 갖춘 수영장, 골프 연습장, 체련장, 사우나, 에어로빅 룸과 조깅 트랙 등을 갖춘 헬스 클럽이 06:00 ~ 22:00 까지 운영되고 있다.
COEX 무역 센터, 경부 고속도로와 인접해 있으며 인천 국제 공항의 이용에도 용이한 위치해있는 노보텔 앰배서더 강남은 고객의 보다 나은 편의를 위해서 항상 최선을 다하고 있다.",서울특별시 강남구 봉은사로 130,37.5053029,127.0288672
JW 메리어트 동대문 스퀘어 서울,한국의 아름다움을 느낄 수 있는 호텔,977,02-2276-3000,"서울숙소, 숙박, 종로구","서울의 엔터테인먼트, 문화, 상업이 융합되는 다이나믹한 동대문에 위치한 JW 메리어트 동대문 스퀘어 서울(JW Marriott Dongdaemun Square Seoul)은 서울에서 두 번째로 선보이는 JW 메리어트(JW Marriott) 호텔이다. 스위트 룸 15개를 포함한 객실 170개, 수영장, 24시간 피트니스 센터, 풀 서비스 스파를 갖추고 있는 JW 메리어트 동대문 스퀘어 서울에서 고객들은 편안한 휴식을 즐길 수 있다. 메리어트 동대문 스퀘어 서울의 그랜드 볼룸에서는 모던하면서 품위 있는 공간에 98개의 삼성 LFD(Large Format Display)로 연결된 첨단 미디어 월(Media Wall)로 성공적인 프레젠테이션 및 기업 연회, 이벤트 등이 가능하며 4개의 다양한 미팅 룸이 준비되어 있다. 또, 고객들은 세계적인 명성을 자랑하는 스테이크하우스 BLT Steak를 비롯해 올 데이 다이닝을 즐길 수 있는 Tavolo 24, The Lounge, The Griffin Bar, Seoul Baking Company에서 최고의 미각 체험을 할 수 있다. 특히, 쇼핑 마니아들은 26개의 쇼핑 몰과 3만여 개의 전문 샵들로 구성된 한국의 가장 큰 쇼핑 지역에 자리 잡은 호텔을 마음껏 즐기게 될 것이다.",서울특별시 종로구 청계천로 279,37.5703941,127.0089126
"조선 팰리스 서울 강남, 럭셔리 컬렉션 호텔 (Josun Palace, a Luxury Collection Hotel, Seoul Gangnam)","서울의 미래를 이끄는 강남의 새로운 럭셔리가 시작되는 곳, 조선 팰리스. 한국 최초의 럭셔리 호텔인 조선호텔이 조선 팰리스로 그 최초의 의미를 이어간다.",969,02-727-7200,"5성호텔, 강남호텔, 숙박, 이타닉가든, 조선팰리스, 콘스탄스뷔페, 테헤란로호텔, 호캉스","조선 팰리스 서울 강남, 럭셔리 컬렉션 호텔(이하 조선 팰리스)은 한국 최고의 럭셔리 호텔이었던 초기 조선호텔의 장인정신을 바탕으로 지난 100여 년동안 지녀온 헤리티지를 계승해 조선호텔앤리조트가 첫 선을 보이는 최상급 독자 브랜드 호텔이다. 또한 한국 최초로 메리어트 인터내셔널의 유니크하면서도 역사적인 럭셔리 호텔 브랜드인 ‘럭셔리 컬렉션’(The Luxury Collection)과 소프트 브랜드 제휴를 맺어 대한민국 첫 번째로 오픈한 럭셔리 컬렉션 호텔이다.
지하 6층, 지상 36층 규모에 총 254 객실을 보유하고 있으며 파노라마 뷰, 도심 속의 스카이라인 뷰를 느낄 수 있다. 객실 타입은 총 9개로, 전 객실에 스웨덴 명품 브랜드 바이레도 제품 어메니티가 제공되며, 에어 드레서, 캡슐 커피 머신이 비치되어 있다. 전 객실 그랜드 리셉션에서 커피 및 쿠키가 제공되고, 객실 타입에 따라 다양한 혜택이 포함되어 있어 조선 팰리스만의 럭셔리한 라이프를 즐길 수 있다. 고객 한 분 한 분에게 맞춤형 서비스를 선보일 그리팅 장소인 그랜드 리셉션, 최상의 컨디션 속에서 서울의 시티뷰를 조망할 수 있는 총 254개의 객실, 콘스탄스(Constans), 이타닉 가든(Eatanic Garden), 더 그레이트 홍연(The Great Hong Yuan), 1914 라운지 & 바, 조선델리 더 부티크 등 총 5개로 구성된 독보적인 고메 컬렉션, 최대 300 명이 한번에 이용할 수 있는 더 그레이트 홀을 비롯한 3개의 연회장, 럭셔리 웰니스를 완성해줄 수영장 및 피트니스 시설로 구성되어 있다.
조선 팰리스는 호스피탈리티 업계의 신진 디자이너로 명성을 떨치며 전세계적으로 주목받고 있는 움베르트&포예(Humbert&Poyet)가 디자인 설계를 맡았다. 두 디자이너는 럭셔리에 대한 정의를 통해 최상위 호텔 브랜드의 다층적인 미를 완성시켰다. 미적 완성도뿐 아니라 조선 팰리스는 시그니처 향인 라스팅 임프레션(Lasting Impression)을 개발해 오감의 다각적인 요소를 채웠다. 긴 시간 동안 겹겹이 쌓인 조선의 스토리를 향을 통해 다층적으로 느낄 수 있도록 고안했으며 그윽하게 농축되어 신비롭고 우아한 조선 팰리스의 향은 호텔 로비에 들어선 순간부터 배웅의 시간까지 고객의 여정을 함께해나가고 있다. 한편 조선 팰리스는 ‘위드 코로나’ 시대에 고객들을 위한 객실 내 서비스들을 다각적으로 도입했다. 전 객실 내 자동 UVC 살균장치를 도입해 객실 정비 후 자동으로 자외선 살균시스템이 작동된다. 공기청정, 가습기능 역시 객실 내부 필터로 장착되어 객실 컨디션을 쾌적한 상태로 유지하며, 전 객실에 공기청정기를 추가로 설치해 놓았다. 더불어 전 객실 설치된 에어드레서를 통해 고객들의 의류 컨디션까지 최상으로 보장해 나가고 있다. 또한, 문자나 IT 기기들에 친숙한 MZ 세대들의 눈높이에 맞춰 체크아웃 절차에서부터 객실 내에서의 모든 서비스 부분을 객실 내 스마트 TV와 Tablet PC를 통한 컨시어지 기능으로 구현해 비대면 서비스 옵션을 강화했다.",서울특별시 강남구 테헤란로 231,37.5032113,127.0414917
캘리포니아 관광호텔,계속 누리고 싶은 가족같은 편안함을 제공하는 곳,968,02-401-4653~5,"서울숙소, 송파구, 숙박","송파구 가락동에 위치한 캘리포니아호텔은 잠실롯데월드, 올림픽공원, 코엑스, 도심 공항 터미널, 잠실경기장 등이 근거리에 위치하여 비즈니스, 스포츠, 문화의 중심에 있다. 지리적으로 편리한 캘리포니아호텔은 다양한 쇼핑과 볼거리를 위해 근처 주요 시설로 쉽게 이동할 수 있다는 장점을 가졌다. 이 때문에 사업차 방문하는 비즈니스맨뿐만 아니라 쇼핑과 레저를 즐기러온 관광객에게 높은 만족을 제공하고 있다.
객실은 보다 현대적인 감각으로 안락하게 꾸며져 있으며 다양한 콘셉트로 고객 취향에 한 걸음 더 다가가고자 노력했다. 고품격 인테리어와 차원이 다른 서비스로 고객 감동 그 이상을 맛볼 수 있을 것이다. 또한 투숙객들의 다양한 취향을 충족시키기 위하여 마사지 기능을 갖춘 바디샤워기와 넓고 편한 최신형 월풀욕조, 위생관리를 위한 자외선 살균기, 공기 청정기 등을 갖추고 있으며 고객이 편안하게 즐길 수 있도록 42인치 대형벽걸이 TV와 Stand형 PAVV TV, DVD, 컴퓨터, 홈시어터 등의 시설을 설치하여 고객을 정성껏 맞이하고 있다. 이처럼 캘리포니아호텔은 격조 높은 객실과 편리한 부대시설을 갖추고 있으며 고객에게 서비스를 제공하고 있다.",서울특별시 송파구 송파대로28길 11,37.4940939,127.1191073
누와 [한국관광 품질인증/Korea Quality],"한옥에서 차도 마시고, 피로도 풀고",960,0504-0904-2313,"독채한옥, 서울숙소, 서울여행, 서울한옥, 조식가능, 품질인증업소_전체보기, 한국관광품질인증, 한국관광품질인증_한옥, 한옥","누와는 서울 경복궁 서쪽 서촌마을 주택가 깊숙한 곳에 있는 원룸 독채의 작은 한옥이다. 한옥 전면을 통창으로 내 시원하고, 거실에는 다도를 할 수 있는 좌식 호두나무 탁자와 욕조가 놓여 있다. 고급 다기와 찻잎, 목욕용 소금도 준비되어 있다. 여행 후 족욕이나 반신욕을 하며 피로를 풀기에 좋다. 누와만의 특별한 공간 침실에는 침대와 맞붙은 벽에 둥근 만월창이 있어 정원과 인왕산 끝자락을 볼 수 있다.",서울특별시 종로구 필운대로5나길 3-1,37.5795666,126.9677882
호텔PJ,이색적인 패키지로 더욱 즐거운 호캉스,945,02-2280-7000,"가족과함께, 서울숙소, 서울여행, 서울호텔, 숙박, 연인과함께, 중구, 친구와함께, 호캉스, 호텔","호텔 피제이가 위치한 을지로 4가 지역은 지하철 2,3,4,5호선은 물론 다양하고 편리한 대중교통과 인접해 있어 명동, 남대문, 동대문, 남산, 인사동, 홍대, 대학로등 접근성이 뛰어나 관광 및 쇼핑이 자유롭다. 총 272개의 객실을 보유하고 있으며 레스토랑, 카페, 대연회장 및 중소연회장, 비즈니스 센터등의 부대시설을 운영하고 있다.",서울특별시 중구 마른내로 71,37.5653002,126.9956651
프레지던트 호텔,1973년 1월 개관이래 국내 호텔 문화를 선도해나가고 있는 호텔,937,02-753-3131,"서울숙소, 숙박, 중구, 프레지던트호텔, 호캉스, 호캉스즐기기","프레지던트 호텔은 서울 중심부인 ''서울광장 ''앞에 위치하고 있으며 호텔 주변의 고궁, 금융, 비즈니스, 쇼핑거리는 고객의 관광의 편리함과 성공적인 비즈니스를 보장해 준다.
비즈니스 센터, 투어 데스크 등이 있으며 리셉션을 24시간 운영하고 있고 드라이클리닝 서비스, 룸서비스 등을 이용할 수 있다. 전체 303개의 객실이 있으며 스탠다드부터 스위트까지 다양한 객실이 마련되어 있다. 또한, 객실에 따라 시청 또는 남산 조망을 감상할 수 있다.",서울특별시 중구 을지로12길 16,37.5655978,126.9909764
롯데호텔 L7 강남,감각적인 도시의 문화를 닮은 L7 강남,928,02-2077-1000,"L7강남, 강남구, 강남호텔, 롯데호텔, 롯데호텔L7, 롯데호텔L7강남, 서울숙소, 숙박","롯데호텔 L7 강남은 비즈니스 호텔로 서울 강남의 중심에 위치해있으면서 동시에 서울 MICE중심인 코엑스와도 인접해있어, 국내외 참가자들에게 편의를 제공해오고 있다. 그 밖에도 레스토랑&바 ''플로팅''에서는 특급요리사들이 한껏 솜씨를 발휘한 제철 식재료로 건강한 식사와 스낵으로 고객의 취향을 사로잡을 것이다. 그리고 투숙객이라면 누구에게나 제공가능한 풋스파가 갖춰진 야외 테라스, 테크노짐(Technogym) 사의 최신 운동기구가 갖춰진 피트니스센터, 지하주차시설, 회의장을 갖추고 있다.
L7 강남은 롯데호텔의 라이프스타일 호텔로서 트렌디함과 편안한 베딩시스템으로 비즈니스고객에게 도심속의 여유를 제공한다. 객실비용은 절감하되 서비스의 질은 높여 고객의 만족도를 높이는데 주력하고 있다.",서울특별시 강남구 테헤란로 415,37.5057015,127.0515509
메이플레이스 호텔 서울 동대문,자연과 함께 편안한 휴식을 즐길 수 있는 곳,911,02-742-8080,"가족과함께, 서울숙소, 서울여행, 숙박, 아이와함께, 종로구, 휴식공간, 휴식하기좋은곳, 힐링여행","메이필드 호텔의 친 자연적인 고객 환대 정신과 감성, Five Star 호텔의 경영 노하우와 서비스 철학을 담아 2014년 7월, 전통과 문화, 예술, 감수성과 열정이 한데 어우러진 서울의 중심에 메이플레이스 호텔을 탄생시켰다. 메이플레이스 호텔은 전통(창덕궁,인사동), 젊음, 공연(대학로), 쇼핑(동대문) 등 서울을 특별하게 만드는 다양한 문화와 개성을 모두 느낄 수 있는 곳이다. 긴 여행 끝에 돌아온 집처럼 편안하게 느껴지는 환대, 도심에 위치한 호텔이지만 호텔 곳곳에서 자연을 느낄 수 있도록 배려한 섬세함, 전 객실 온수난방 시공, 태양광 모듈을 활용한 설계 등 보이지 않는 부분까지 환경을 생각한 자연주의 사고로 고객이 머무는 동안 지친 몸의 균형, 나아가 삶의 균형을 다시 찾으실 수 있도록 소중히 보살펴 드리고 있다.",서울특별시 종로구 율곡로 179,37.5761574,126.9947894
유즈패밀리,한국의 가정 생활과 문화를 옅보다,900,02-3673-0323,"가족과함께, 근대한옥, 문화시설, 문화체험, 수도권, 아이와함께, 유즈패밀리, 한옥, 한옥숙박, 한옥숙박체험, 휴식공간, 휴식여행, 휴식하기, 휴식하기좋은곳",가회동 한옥마을 한쪽에 자리한 유즈패밀리는 ''유씨'' 성을 가진 가족이 사는 일반 한옥 가정이다. 특히 한국 생활 문화에 관심이 있는 외국인들을 대상으로 한국의 가정 생활과 문화를 체험할 수 있는 기회를 제공한다.,서울특별시 종로구 율곡로10길 19,37.5765809,126.9912701
로얄호텔서울,,888,02-756-1112,"서울숙소, 숙박, 중구","명동 한복판에 위치하여 쇼핑, 비즈니스 및 관광지로 최적의 입지를 자랑하는 로얄호텔서울은 현대적인 설비의 300여개의 객실과 레스토랑, 연회장, 비즈니스센터, 스파 등의 시설을 완비하고 있다. 지리적으로 인천공항에서 70분, 서울역에서 5분 거리에 위치한다.
로얄호텔서울은 수도 서울의 중심지인 명동에 위치하며 건립 당시부터 ‘도심 속의 오아시스’라는 별칭을 얻을 만큼 서울시민과 내외국인 관광객들에게 ‘최고의 안식처’로 자리매김하였다. 특히 편리한 교통과 서울 시내를 한눈에 내려다볼 수 있는 뛰어난 전망을 자랑한다. 이러한 관광부국의 사명감과 국가 발전의 첨병으로서 우리나라 관광의 도약기라고 할 수 있는 1971년 3월 12일에 ‘순수 민간 자본에 의한 특급관광호텔’로 개관하여 현재에 이르고 있다. 지난 반세기 동안 한국관광산업 발전과 지역 사회발전에 지속적으로 기여해오고 있으며, 특히 내외국인 관광객에게 최고의 만족을 제공하는 진정한 관광호텔 문화를 선도해 왔다.
아늑하고 편안한 인테리어로 꾸며진 스위트룸은 도심의 밤 풍경을 더욱 풍성하게 만들어 주며 휴식에 많은 의미를 부여하는 고객에게 있어 매우 특별한 곳이 될 것이다. 도심 속의 편안한 휴식처로 하룻밤의 편안한 휴식과 더불어 여행 후 지속될 삶의 재충전까지 선사한다. 21층에 위치한 클럽라운지는 편안한 휴식과 사업 성공을 위한 각종 편의를 제공하는 장소로 비즈니스 업무에 필요한 상담과 다양하고 친절한 비서 서비스를 제공하고 있다.",서울특별시 중구 명동길 61,37.5643146,126.9856446
호텔 삼정,신논현역과 언주역 사이 가성비 좋은 호텔,883,02-557-1221,"강남구, 서울숙소, 숙박","서울 강남의 중앙에 위치한 호텔삼정은 역사와 전통을 자랑하는 명문호텔로서 자리매김해 왔다. 호텔삼정은 무엇보다도 빌딩식 비즈니스호텔의 답답함에 지친 고객을 위해 여유로운 공간과 정원, 파크가 있는 고객의 쉼터로 편안함과 여유로움, 한국적 정을 느낄 수 있는 호텔을 추구하고자 했다.
객실은 고급스러운 실내장식과 여유로운 공간구성을 통해 고객이 최대한 여유롭고 편안히 쉴 수 있는 공간을 마련했다. 층별로 다른 콘셉트의 객실들은 새로운 느낌으로 고객에게 다가간다. 약 3천여 평의 넓은 대지 위에 지상 12층, 지하 2층으로 구성된 본관 건물과 지상 2층의 신관 건물은 절묘한 조화를 이루고 있으며, 대형 연회/웨딩홀, 식음료 업장이 마련되어 있고 여타 부대시설로는 사우나, 휘트니스, 비지니스센터, 웨딩갤러리 빌딩이 있다.",서울특별시 강남구 봉은사로 150,37.5061222,127.0311805
모꼬지[한국관광 품질인증/Korea Quality],조용한 동네 분위기와 잘 어울리는 한옥,881,02-744-2837,"서울숙소, 서울여행, 서울한옥, 숙박, 조식가능, 취사가능, 품질인증업소_전체보기, 한국관광품질인증, 한국관광품질인증_한옥, 한옥","모꼬지는 서울 종로 혜화동, 대학로 주택가에 위치한 한옥 게스트하우스다. 지하철 한성대입구역에서 도보 10분 거리에 있어 대중교통 이용이 편리하다. 객실은 4개로, 모두 에어컨이 완비되어 있어 쾌적하게 묵을 수 있다. 인근에 대학로, 창경궁, 청계천 등 주요 관광명소가 있어 여행을 즐기기에 좋다.",서울특별시 종로구 혜화로16길 13-6,37.5907266,126.9996977
이비스 앰배서더 명동,쇼핑과 남산뷰를 동시에 즐길 수 있는 호텔,877,02-6361-8888,"명동호텔, 비즈니스호텔, 서울숙소, 수도권, 숙박, 이비스앰배서더, 호텔","이비스 앰배서더 명동은 비즈니스와 쇼핑의 중심지인 명동에 위치하며, 시내 중심지에 머무르길 원하는 주중 주 고객인 비즈니스맨과 편리한 위치를 선호하는 주말 주 고객인 레저 여행객 모두에게 사랑받는 명동 지역의 숙박시설을 제공한다. 또한 합리적인 소비를 지향하는 실속파 소비자들에게 ‘가격’과 함께 ‘감성’적인 만족을 동시에 드리는 신개념의 호텔로 유럽 및 미주에서 확고하게 자리 잡은 브랜드답게 외국 관광객들의 인기를 한 몸에 받고 있다.
서울시의 찬란한 전경을 한눈에 느낄 수 있는 ‘Top floor’인 19층에 호텔 로비가 있으며, 심플하면서 모던한 디자인으로 꾸며진 객실에는 비즈니스와 여행으로 지친 고객의 휴식 공간으로 손색이 없다. 19층에 위치한 레스토랑 역시 합리적인 가격과 고급스러운 메뉴 구성으로 조식, 중식 그리고 석식을 즐기실 수 있으며, 2개의 미팅홀과 와인 바 ‘Le Bar’도 겸비되어 있다. 뿐만 아니라 모든 객실에 설치된 LCD 스크린, 개인용 금고, 무료 인터넷 서비스, 넓은 업무용 공간과 24시간 리셉션 서비스 등을 갖춘 현대적인 스타일로 비즈니스맨들을 위한 편의시설에도 정성을 다하고 있다.
이비스 앰배서더 명동은 고객에게 꼭 필요한 시설과 서비스를 제공하는 경영 전략으로 편안한 휴식공간과 밝은 미소, 친절한 서비스, 질 좋은 음식과 같은 필수적인 부분에서 고객을 만족시키는 대신 벨맨, 도어맨, 주차 대행 등의 전형적인 특급 호텔의 서비스들을 과감히 배제함으로써 파격적인 정찰제 객실 요금을 제시하고 있다.",서울특별시 중구 남대문로 78,37.5641882,126.9830621
오크우드 프리미어 코엑스,"비즈니스와 문화의 중심지, 내 집 같은 편안함",854,02-3466-7000,"가족과함께, 강남무역센터, 강남호텔, 서울숙소, 서울호텔, 숙박, 연인과함께, 오크프리미어코엑스, 친구와함께, 코엑스, 코엑스호텔, 호캉스","세계적으로 가장 신뢰받는 서비스 제공 업체이자 오크우드 월드와이드의 일원인 오크우드 프리미어 코엑스 센터는 2002년 최고급 호텔의 서비스와 넓고 여유로운 편안한 집이 합쳐져 서울 최고의 서비스 레지던스로서 시장에 진출하였다. 세련되고 고급스러운 분위기이면서 동시에 비즈니스를 위한 출장객들과 가구가 잘 갖춰진 호텔을 찾는 한국인들에게도 인기가 많다.
오크우드 프리미어 코엑스 센터는 47평방미터부터 227평방미터까지, 스튜디오, 1,2,3,4 베드룸의 총 280개의 객실로 이루어져 있다. 24시간 프런트 데스크 서비스와 보안이 잘 갖추어진 오크우드는 하루부터 1년 이상의 장기 투숙까지 가능하다. 또한 비즈니스맨을 위하여 강남에서 상업적으로 가장 번화한 삼성동에 위치하고 있으며 27층의 오크우드 건물은 도심공항타워, 코엑스 컨벤션과 쇼핑몰, 아셈타워, 무역 센터, 현대백화점 등에 인접하여 멋진 실루엣을 보여준다. 또한 테헤란로에서 5분 거리에 위치하고 있다.",서울특별시 강남구 테헤란로87길 46,37.5125207,127.0588194
호텔 레이크,석촌호수앞 전경이 아름다운 관광호텔,852,02-422-1001,"서울숙소, 송파구, 숙박","잠실 석촌호수 서호 롯데월드 매직아일랜드를 한눈에 내려다볼 수 있는 호숫가에 레이크 관광호텔이 있다. 봄이면 벚꽃축제, 아름다운 분수쇼, 특별한 날과 토요일마다 펼쳐지는 불꽃놀이를 레이크호텔 객실 또는 스카이라운지에서 감상할 수 있다. 주위에 무역 센터, 종합전시장, 올림픽 스타디움 등과 인접해 있어 고객의 방문 목적에 맞게 최상의 편의성과 만족을 선사하며, 연중 25% 할인으로 고객 부담을 줄여 비즈니스 외국인에게 호평을 받고 있다.
탁 트인 전망을 위한 통유리창에 넉넉한 사이즈의 객실과 욕실, 비즈니스맨을 위한 전용 비즈니스센터와 전 객실의 무선 인터넷 설치, 한식에서부터 양식에 이르기까지 주방장의 요리 솜씨를 맛볼 수 있으며 스카이라운지에서 와인을 비롯한 각종 주류를 접할수 있다. 이 밖에도 강남 최대의 시설을 자랑하는 룸 클럽과 사우나, 또한 로비라운지를 갖추고 있다.",서울특별시 송파구 석촌호수로 216,37.5068646,127.1008999
동화킴스관광호텔,"북악의 숲속에 있는 작은 파라다이스, 동화킴스호텔",852,02-379-0520,"관광호텔, 서울호텔, 숙박, 숙박시설, 숙박업소, 휴식공간, 휴식여행, 휴식하기좋은곳","북악의 전경이 한눈에 들어오는 종로구 평창동에 위치한 킴스호텔은 아담한 산장형으로 한국식 건축미와 현대 감각을 조화시켜 건립한 종합예술적인 풍취가 넘치는 관광호텔이다. 실내장식도 아늑하고 편안하게 꾸며 놓았으며 2,640㎡의 대지 위에 세워진 4층 건물에는 객실 51개와 330.58㎡의 연회장 및 커피숍, 양식당, 한식당이 마련되어 있다.",서울특별시 종로구 평창문화로 136,37.6094489,126.9751173
호텔 리베라,조용한 배려 속에서의 하루밤,851,02-3438-4000,"강남구, 서울숙소, 숙박, 숙박시설, 휴식공간","우수한 국내 자체 브랜드 체인호텔을 추진하여 1987년 12월 12일 문을 연 호텔 리베라 서울은 강남 중심가의 편리한 교통과 한강의 야경이 자랑이며 인터넷 전용선이 설치되어 319개의 객실에서 느낄 수 있는 조용한 배려와 서비스로 비즈니스호텔로서 명성을 얻고 있다. 또한 1992년, 1993년 두 차례 최우수 호텔, 모범 호텔로 선정된 바 있다.
객실마다 구비된 넓은 비즈니스 책상과 편안한 침대는 세계 여러 나라를 여행하는 비즈니스맨을 위한 최적의 장소임을 느끼게 한다. 또 전 객실 모두 인터넷 전용선이 설치되어 언제든 고속 인터넷 서핑이 가능하다. 넉넉한 객실은 금속 구조물 유리창을 통해 한강과 구름이 어우러져 마치 하늘에 떠 있는 듯한 감성적 포근함을 더해준다. 또한 세련된 실내 장식과 조명은 성공적인 비즈니스를 준비하는데 한층 더 안락함을 선사한다. 호텔 내에는 와인과 정통 중식, 일식, 한식, 양식이 조화된 세련된 감각의 오리엔탈레스토랑 와인앤다인과 사우나, 피트니스, 실내 골프 연습장 등의 시설이 있고 신관 객실은 현대적인 이미지로 많은 사랑을 받고 있다.",서울특별시 강남구 영동대로 737,37.5238934,127.0541241
서울 선샤인호텔,가성비 좋은 안락함,849,02-548-8222,"강남구, 서울숙소, 숙박","선샤인호텔은 1984년 5월 10일에 강남의 요지인 신사동에 개관하였다. 개관 이후 지속적으로 발전하고 있으며 2010년 2월 대대적인 리노베이션을 통해 111개의 새로운 객실과 연회장, 레스토랑, 커피숍 및 충분한 주차 공간 등 다양한 부대시설을 갖춘 품위 있는 비즈니스호텔로 다시 태어났다.
강남 중심가에 위치한 선샤인호텔은 한국의 신기업 타운으로 주목받는 테헤란로, 젊음이 숨 쉬는 압구정동 로데오거리, 센트럴시티, 공항 터미널 등이 10분 이내의 거리에 있어 고객들이 이용하기에 편리하다. 또 차량으로 15분 이내에 다양한 쇼핑을 즐길 수 있는 남대문과 동대문에 도착할 수 있고 패션의 거리이며 젊음의 거리인 명동에도 가볼 수 있다. 다양한 볼거리가 있는 국제전시장, 무역센터, 영화관, 먹을거리가 고루 갖춰져 있는 코엑스몰도 가까운 위치에 있다. 또한 코엑스 가까이에 위치한 롯데월드는 서울 최대의 놀이공원으로써 다양한 놀이시설들로 외국 관광객들에도 인기가 높은 곳이다.
시시각각 변화하는 국제화 시대의 비즈니스 환경 속에서 선샤인호텔은 합리적인 가격과 고객 배려를 최우선으로 하는 신념과 열정을 가진 경쟁력 있는 호텔로 신뢰받을 수 있도록 노력을 다하고 있다.",서울특별시 강남구 도산대로 205,37.52054,127.0287465
그린파크모텔,"동묘공원 관광지와 동대문 시장, 청/동/신 평화시장 가장 가까이에 위치하고 있는 모텔",842,02-2234-4552,"서울숙소, 숙박","그린파크모텔은 동묘공원 관광지와 동대문 시장, 청/동/신 평화시장 가장 가까이에 있으며 연인, 가족 및 지방 쇼핑이용자, 출장자를 위한 편의시설을 갖추고 있다. 주변에는 밀리오레, 문구상가, 청계천, 벼룩시장 등 쇼핑단지 및 볼거리가 풍부하며 1, 4호선 동대문역 4번 출구에서 도보 5분 거리에 1,6호선 동묘앞역 3, 4번 출구에서 도보 1분 거리에 있다.
그린파크모텔은 출장자 및 비즈니스맨을 위한 전 객실에 PC를 설치하여 인터넷이 가능하며 42인치 PDP TV를 보유하고 있고 2012년 7월에 리모델링하여 건물 자체가 깨끗하며 각종 시설도 청결하게 갖추어져 있다. 일반실, 특실 등 총 28개의 객실을 보유하고 있으며 카운터에는 프린트, 팩스 서비스 등 간단한 비즈니스 업무와 조리설비가 제공된다.",서울특별시 종로구 종로56길 14,37.572523,127.0164305
이비스 스타일 앰배서더 서울 강남,경제의 중심지인 강남구와 코엑스에 근접한 호텔,841,02-3011-8888,"강남구, 서울숙소, 숙박, 이비스앰배서더","이비스 스타일 앰배서더 서울 강남은 서울 경제의 중심지인 강남구에 위치하며, 합리적인 가격으로 강남 중심지에 머무르길 원하는 비즈니스맨과 레저 여행객에게 강남 지역의 숙박시설을 제공하고 있다. 아늑한 휴식을 위한 공간으로 심플하게 연출한 객실 317개와 고객의 업무가 이루어지도록 도움이 될 비즈니스 미팅룸, 레스토랑, 고객 건강을 위해 마련된 피트니스, 지하 주차시설 등을 갖추고 있다.
고객에게 꼭 필요한 시설과 서비스를 제공하는 경영 전략으로 편안한 휴식공간과 친절한 서비스, 질 좋은 음식과 같은 필수적인 부분에서 고객에게 큰 만족을 주며 다른 한편으로는 벨맨, 도어맨, 주차 대행 등의 전형적인 특급 호텔의 서비스들을 과감히 배제함으로써 합리적인 객실 요금을 제시하고 있다. 이처럼 이비스 스타일 앰배서더 서울 강남은 비즈니스에 적합한 위치에 있는 호텔을 찾는 국내외 비즈니스맨과 저렴한 가격에 양질의 숙소를 원하는 관광객을 동시에 만족시키는 국제적 기준에 맞춘 비즈니스호텔이다.",서울특별시 강남구 삼성로 431,37.5051111,127.0570687
